country_code,latitude,longitude,sum_sports,decathlon_id,sports_api_id,groups_id
CA,45.4964,-73.6647,2,143,143,20
CA,45.5055,-73.8789,1,81,81,16
CA,45.5394,-73.6513,1,100,100,12
CA,45.4861,-73.5732,1,81,81,16
CA,45.5779,-73.5304,7,224,224,1
CA,45.6,-73.6167,1,312,312,20
CA,45.5486,-73.5788,1,459,279,9
CA,45.5435,-73.6339,1,409,409,23
CA,45.5168,-73.6072,2,297,593,8
CA,45.5883,-73.5572,1,471,322,25
CA,45.5217,-73.6393,3,461,257,2
CA,45.6342,-73.5842,4,285,285,11
CA,45.5883,-73.5572,2,334,279,9
CA,46.0849,-72.4651,1,219,219,1
CA,43.6915,-79.4307,2,37,37,9
CA,43.6683,-79.4205,17,285,285,11
CA,43.6656,-79.383,4,12,257,2
CA,43.6541,-79.3978,1,89,89,16
CA,43.6915,-79.4307,2,320,322,25
CA,43.6256,-79.5231,6,458,147,9
CA,43.7334,-79.5116,3,282,282,11
CA,43.7301,-79.3935,5,37,37,9
CA,43.7535,-79.4472,1,219,219,1
CA,43.6605,-79.4633,2,29,29,9
CA,43.6915,-79.4307,1,443,627,9
CA,43.6518,-79.5076,2,29,29,9
CA,43.702,-79.3853,1,317,273,9
CA,43.6492,-79.3823,1,89,89,16
CA,43.7143,-79.4065,1,139,134,20
CA,43.7673,-79.4111,1,81,81,16
CA,47.55,-79.2333,1,322,322,25
CA,45.4487,-73.8167,7,253,253,24
CA,45.1102,-72.6166,1,132,132,20
CA,45.6095,-73.8378,18,287,262,14
CA,49.2366,-122.8521,2,93,93,20
CA,44.35,-78.7333,1,29,29,9
CA,49.35,-123.0679,1,461,257,2
CA,49.316,-123.0576,1,425,109,15
CA,49.274,-122.7649,1,458,147,9
CA,48.416,-68.5979,1,74,74,3
CA,48.159,-68.1951,1,224,224,1
CA,46.9233,-70.8968,1,309,309,20
CA,45.4011,-73.619,1,109,109,15
CA,48.1002,-77.7828,4,132,132,20
CA,48.1002,-77.7828,2,306,134,20
CA,44.5168,-80.0164,1,322,322,25
CA,46.4168,-74.866,1,458,147,9
CA,45.5971,-72.9366,9,66,66,22
CA,45.5833,-73.6,1,443,627,9
CA,50.7362,-113.9695,4,287,262,14
CA,45.4334,-73.8659,1,286,286,14
CA,46.0967,-64.7087,1,280,257,2
CA,46.5068,-72.7436,1,89,89,16
CA,45.2404,-73.5659,1,389,257,2
CA,45.6001,-73.0991,1,291,351,15
CA,45.4001,-74.0325,5,96,96,18
CA,44.7091,-63.5869,1,317,273,9
CA,45.5084,-73.8075,1,109,109,15
CA,45.5946,-73.2283,22,224,224,1
CA,45.5946,-73.2283,2,104,428,12
CA,45.5946,-73.2283,2,409,409,23
CA,45.5946,-73.2283,2,74,74,3
CA,46.2291,-73.5359,2,81,81,16
CA,45.77,-73.6049,10,282,282,11
CA,45.7045,-73.9472,8,287,262,14
CA,47.4167,-79.2833,1,443,627,9
CA,43.6665,-79.8054,24,458,147,9
CA,43.6249,-79.7876,1,132,132,20
CA,46.9804,-70.5549,1,319,319,10
CA,46.3668,-72.6168,17,443,627,9
CA,46.3668,-72.6168,14,66,66,22
CA,46.3668,-72.6168,1,320,322,25
CA,46.316,-72.6833,1,449,391,29
CA,46.3668,-72.6168,1,163,163,25
CA,46.3267,-73.6392,1,141,307,20
CA,45.4674,-73.4832,1,253,253,24
CA,45.5,-73.4833,6,166,166,21
CA,46.0206,-73.1439,4,334,279,9
CA,48.8334,-64.4819,1,428,109,15
CA,48.8002,-79.1996,11,287,262,14
CA,45.6383,-73.7975,1,449,391,29
CA,47.1691,-71.4332,5,253,253,24
CA,47.1691,-71.4332,1,318,318,10
CA,45.6694,-73.7752,5,81,81,16
CA,46.2559,-72.9415,3,316,273,9
CA,45.4414,-73.7749,2,286,286,14
CA,44.9988,-64.7312,2,134,134,20
CA,44.9988,-64.7312,1,250,250,
CA,44.9988,-64.7312,1,178,270,17
CA,51.1834,-114.4687,2,291,351,15
CA,45.4448,-75.6431,14,389,257,2
CA,45.4284,-75.5875,1,280,257,2
CA,45.4289,-75.6844,7,12,257,2
CA,45.4448,-75.6431,1,89,89,16
CA,45.4123,-75.7108,1,224,224,1
CA,45.591,-73.4361,9,96,96,18
CA,45.591,-73.4361,1,313,20,11
CA,45.4168,-73.4992,10,45,45,9
CA,45.3526,-73.7305,3,322,322,25
CA,45.2289,-76.1974,1,321,322,25
CA,44.3572,-79.6929,3,76,76,3
CA,47.8184,-69.1505,17,143,143,20
CA,46.0529,-71.9477,1,182,849,26
CA,45.4906,-73.3991,5,282,282,11
CA,45.4906,-73.3991,1,93,93,20
CA,52.1404,-106.608,1,458,147,9
CA,48.8779,-124.2128,1,283,282,11
CA,46.2951,-73.3797,2,163,163,25
CA,46.7167,-71.2667,1,333,279,9
CA,46.7167,-71.2667,2,224,224,1
CA,46.8033,-71.1779,1,166,166,21
CA,43.8432,-79.5644,1,166,166,21
CA,45.3001,-75.9244,1,458,147,9
CA,43.1142,-79.2035,5,287,262,14
CA,45.2001,-72.7491,3,66,66,22
CA,45.448,-75.7434,7,282,282,11
CA,45.448,-75.7434,2,280,257,2
CA,45.44,-75.7119,1,283,282,11
CA,47.8304,-69.5342,1,291,351,15
CA,46.3168,-74.2159,3,317,273,9
CA,45.5679,-73.4761,19,443,627,9
CA,45.5183,-73.5023,18,389,257,2
CA,45.5181,-73.4576,3,471,322,25
CA,45.5418,-73.4382,8,285,285,11
CA,45.5418,-73.4382,2,250,250,
CA,45.5181,-73.4576,4,459,279,9
CA,45.5181,-73.4576,2,333,279,9
CA,45.5333,-73.5167,8,320,322,25
CA,45.5181,-73.4576,1,294,593,8
CA,45.5362,-73.4721,7,98,404,19
CA,45.5183,-73.5023,1,323,323,25
CA,45.5167,-73.6667,1,305,134,20
CA,45.5167,-73.6667,1,156,268,22
CA,45.4501,-73.8659,4,109,109,15
CA,50.3167,-122.8167,1,320,322,25
CA,45.5,-73.9667,2,285,285,11
CA,45.6834,-73.4325,5,81,81,16
CA,48.4777,-123.3658,1,37,37,9
CA,53.521,-113.5324,1,78,78,18
CA,53.521,-113.5324,1,281,281,11
CA,45.578,-73.8004,7,109,109,15
CA,45.5984,-73.7159,6,319,319,10
CA,45.5573,-73.7725,10,458,147,9
CA,45.6168,-73.7825,2,305,134,20
CA,45.5501,-73.6992,1,288,288,14
CA,49.4806,-119.5858,2,284,284,11
CA,45.7987,-74.0727,1,127,127,8
CA,45.8058,-74.0165,1,310,134,20
CA,45.5334,-73.2825,1,309,309,20
CA,46.0501,-74.2825,3,286,286,14
CA,47.6801,-68.8826,1,292,292,30
CA,45.2668,-72.1491,4,306,134,20
CA,45.45,-75.25,6,306,134,20
CA,52.7835,-67.082,2,322,322,25
CA,51.2333,-58.65,4,461,257,2
CA,45.7,-73.752,1,404,404,19
CA,45.7,-73.752,3,45,45,9
CA,45.7275,-73.7062,2,317,273,9
CA,45.7064,-73.6178,2,81,81,16
CA,45.7275,-73.7062,5,428,109,15
CA,45.6833,-73.6333,1,461,257,2
CA,45.5667,-73.9,1,141,307,20
CA,45.5667,-73.9,12,280,257,2
CA,48.7829,-123.7027,1,458,147,9
CA,45.866,-74.1785,1,171,171,25
CA,45.9501,-74.1325,2,282,282,11
CA,45.9501,-74.1325,2,76,76,3
CA,45.9501,-74.1325,1,317,273,9
CA,44.2411,-76.5788,9,66,66,22
CA,43.7712,-79.2144,5,12,257,2
CA,43.7712,-79.2144,3,74,74,3
CA,43.8113,-79.193,1,321,322,25
CA,46.7823,-71.2882,21,66,66,22
CA,46.8588,-71.192,3,12,257,2
CA,46.8183,-71.2706,1,282,282,11
CA,46.8304,-71.2455,14,29,29,9
CA,46.8895,-71.2545,1,253,253,24
CA,46.7933,-71.2453,15,286,286,14
CA,46.7749,-71.3344,5,29,29,9
CA,46.8505,-71.3357,1,317,273,9
CA,46.8083,-71.3605,4,166,166,21
CA,46.9263,-71.2258,1,186,272,13
CA,46.8505,-71.3357,7,283,282,11
CA,46.8035,-71.2639,1,284,284,11
CA,46.8,-71.25,1,45,45,9
CA,46.8505,-71.3357,3,321,322,25
CA,46.7903,-71.4157,1,319,319,10
CA,47.3667,-70.0333,2,282,282,11
CA,47.3667,-70.0333,2,70,70,25
CA,47.0001,-72.7491,2,443,627,9
CA,48.4638,-67.4313,1,109,109,15
CA,45.3938,-72.7005,1,298,593,8
CA,45.4046,-72.7202,12,219,219,1
CA,45.4005,-72.7825,1,132,132,20
CA,49.0754,-122.178,1,458,147,9
CA,43.5883,-79.6091,2,282,282,11
CA,43.5771,-79.6306,2,186,272,13
CA,43.6683,-79.6182,1,186,272,13
CA,43.4715,-80.5454,1,253,253,24
CA,45.3467,-72.5131,1,466,134,20
CA,48.4187,-71.0417,2,395,522,2
CA,48.4187,-71.0417,1,461,257,2
CA,48.4187,-71.0417,2,449,391,29
CA,45.3891,-71.8986,15,332,279,9
CA,45.3822,-71.9327,2,296,593,8
CA,45.3822,-71.9327,3,300,593,8
CA,45.3822,-71.9327,3,297,593,8
CA,45.3822,-71.9327,1,425,109,15
CA,45.3395,-72.0128,1,311,560,4
CA,45.3395,-72.0128,1,310,134,20
CA,45.143,-73.1882,3,292,292,30
CA,48.7333,-69.0667,1,66,66,22
CA,44.3245,-78.3184,2,219,219,1
CA,46.0748,-72.8072,1,319,319,10
CA,45.2702,-74.0482,22,458,147,9
CA,45.2409,-74.1098,1,96,96,18
CA,45.2702,-74.0482,1,471,322,25
CA,49.0374,-122.8299,1,294,593,8
CA,49.1894,-122.8454,2,428,109,15
CA,49.1707,-122.7326,2,458,147,9
CA,45.7,-71.45,2,458,147,9
CA,46.3334,-72.4324,14,224,224,1
CA,46.3334,-72.4324,1,471,322,25
CA,45.4402,-73.6747,2,487,522,2
CA,43.5184,-80.2257,10,443,627,9
CA,43.55,-80.25,1,253,253,24
CA,49.2788,-123.1139,3,284,284,11
CA,49.2767,-123.13,2,134,134,20
CA,49.2397,-123.0407,3,458,147,9
CA,49.2175,-123.038,1,306,134,20
CA,49.2175,-123.038,1,311,560,4
CA,49.299,-123.1408,1,81,81,16
CA,49.2833,-123.1298,1,428,109,15
CA,49.2327,-123.0917,3,458,147,9
CA,49.2788,-123.1139,1,29,29,9
CA,51.0876,-114.0214,3,70,70,25
CA,50.9153,-113.8932,2,404,404,19
CA,50.9819,-114.1004,3,163,163,25
CA,51.0419,-114.2,2,45,45,9
CA,51.0915,-114.2073,2,282,282,11
CA,51.0833,-114.0833,2,45,45,9
CA,45.8119,-66.6763,3,458,147,9
CA,48.4168,-71.0657,1,461,257,2
CA,45.7786,-73.3498,1,219,219,1
CA,45.3168,-72.6491,6,284,284,11
CA,45.3168,-72.6491,1,29,29,9
CA,45.5527,-73.1755,3,321,322,25
CA,49.866,-119.7387,2,109,109,15
CA,44.1667,-77.3833,1,96,96,18
CA,45.5052,-73.5622,3,290,290,18
CA,45.5354,-73.6061,49,389,257,2
CA,45.5247,-73.5953,21,253,253,24
CA,45.4717,-73.6149,23,285,285,11
CA,45.5694,-73.6221,26,443,627,9
CA,45.5,-73.5833,9,160,160,21
CA,45.498,-73.5472,7,292,292,30
CA,45.6753,-73.5016,1,332,279,9
CA,45.5467,-73.6718,10,285,285,11
CA,45.5247,-73.5953,11,45,45,9
CA,45.5808,-73.5825,1,290,290,18
CA,45.5864,-73.6082,3,306,134,20
CA,45.4671,-73.6487,1,389,257,2
CA,45.504,-73.5747,74,458,147,9
CA,45.3668,-73.5659,18,332,279,9
CA,45.6097,-73.5472,11,443,627,9
CA,45.5307,-73.5547,10,292,292,30
CA,45.5514,-73.6116,8,78,78,18
CA,45.5,-73.5833,6,308,132,20
CA,45.5,-73.5833,6,312,312,20
CA,45.5186,-73.5545,2,324,474,25
CA,45.4805,-73.5554,13,458,147,9
CA,45.3168,-73.8659,7,12,257,2
CA,45.3168,-73.8659,1,224,224,1
CA,45.5334,-73.9992,2,425,109,15
CA,46.0967,-64.7087,1,461,257,2
CA,43.8669,-79.4414,2,428,109,15
CA,43.8582,-79.3985,3,310,134,20
CA,48.5548,-71.673,2,219,219,1
CA,46.6315,-72.737,1,186,272,13
CA,46.5068,-72.7436,9,459,279,9
CA,46.5068,-72.7436,8,333,279,9
CA,45.5946,-73.2283,31,285,285,11
CA,45.5946,-73.2283,2,488,522,2
CA,46.2291,-73.5359,2,96,96,18
CA,45.77,-73.6049,7,443,627,9
CA,45.77,-73.6049,2,186,272,13
CA,45.6602,-73.8157,1,160,160,21
CA,45.6602,-73.8157,6,283,282,11
CA,45.6602,-73.8157,1,308,132,20
CA,45.689,-73.8671,3,171,171,25
CA,45.689,-73.8671,1,139,134,20
CA,45.689,-73.8671,1,307,307,20
CA,45.4668,-76.6827,1,334,279,9
CA,46.0333,-74.2,5,282,282,11
CA,54.1501,-115.6855,1,282,282,11
CA,45.6345,-74.1005,2,490,489,9
CA,45.7045,-73.9472,1,281,281,11
CA,44.702,-63.533,28,282,282,11
CA,45.4168,-73.4992,13,290,290,18
CA,45.4334,-73.1659,1,405,405,1
CA,45.5069,-73.8407,1,289,289,19
CA,45.5084,-73.8075,2,156,268,22
CA,45.5084,-73.8075,2,12,257,2
CA,43.7059,-79.7626,6,66,66,22
CA,43.7059,-79.7626,2,461,257,2
CA,43.6249,-79.7876,1,134,134,20
CA,43.6665,-79.8054,1,319,319,10
CA,48.0399,-65.6618,1,163,163,25
CA,45.7334,-74.1325,4,29,29,9
CA,45.7334,-74.1325,5,284,284,11
CA,46.3668,-72.6168,1,334,279,9
CA,44.9001,-76.2494,1,285,285,11
CA,45.4455,-73.4841,10,320,322,25
CA,45.4414,-73.4561,4,134,134,20
CA,45.4424,-73.4231,10,70,70,25
CA,45.4424,-73.4231,5,180,180,27
CA,45.4455,-73.4841,1,289,289,19
CA,45.4455,-73.4841,2,163,163,25
CA,45.4414,-73.4561,2,466,134,20
CA,54.7719,-111.9647,1,219,219,1
CA,49.7002,-123.156,1,186,272,13
CA,48.8334,-64.4819,1,287,262,14
CA,45.5,-73.4833,7,395,522,2
CA,45.5,-73.4833,5,89,89,16
CA,49.1919,-98.1014,3,458,147,9
CA,46.0206,-73.1439,2,317,273,9
CA,45.6694,-73.7752,2,78,78,18
CA,45.4414,-73.7749,4,320,322,25
CA,45.591,-73.4361,9,428,109,15
CA,45.591,-73.4361,10,319,319,10
CA,46.0711,-73.891,2,285,285,11
CA,45.3679,-75.7381,4,284,284,11
CA,45.3548,-75.5773,2,319,319,10
CA,45.3679,-75.7381,1,29,29,9
CA,49.8665,-97.0633,1,428,109,15
CA,44.0001,-79.4663,1,283,282,11
CA,43.4363,-80.5093,2,282,282,11
CA,43.4581,-80.4818,2,404,404,19
CA,45.3691,-73.7216,11,449,391,29
CA,45.3691,-73.7216,3,175,404,19
CA,46.034,-73.441,2,320,322,25
CA,46.034,-73.441,10,66,66,22
CA,45.2289,-76.1974,1,458,147,9
CA,44.3572,-79.6929,1,389,257,2
CA,47.8184,-69.1505,1,324,474,25
CA,50.2604,-119.2774,1,289,289,19
CA,51,-118.1833,1,98,404,19
CA,46.0529,-71.9477,1,134,134,20
CA,45.481,-73.497,1,395,522,2
CA,45.4906,-73.3991,3,81,81,16
CA,45.481,-73.497,2,461,257,2
CA,47.5986,-52.6926,1,81,81,16
CA,45.7774,-73.4252,1,317,273,9
CA,45.7395,-73.4588,1,311,560,4
CA,50.6334,-104.2511,2,458,147,9
CA,46.8033,-71.1779,3,89,89,16
CA,46.8033,-71.1779,2,178,270,17
CA,62.456,-114.3525,4,428,109,15
CA,58.1,-68.4,1,389,257,2
CA,45.3665,-73.9736,2,282,282,11
CA,45.4643,-73.5698,4,93,93,20
CA,45.4594,-73.5501,5,87,87,16
CA,45.4594,-73.5501,1,459,279,9
CA,45.5856,-75.4208,2,163,163,25
CA,45.448,-75.7434,2,318,318,10
CA,45.3932,-75.8288,2,319,319,10
CA,45.4869,-75.6157,2,405,405,1
CA,45.5856,-75.4208,1,428,109,15
CA,45.4869,-75.6157,1,87,87,16
CA,45.5287,-75.6088,1,224,224,1
CA,45.448,-75.7434,1,186,272,13
CA,47.8304,-69.5342,3,29,29,9
CA,49.2272,-122.9574,1,284,284,11
CA,49.2478,-122.9938,1,29,29,9
CA,46.3168,-74.2159,2,284,284,11
CA,46.3168,-74.2159,1,29,29,9
CA,45.5333,-73.5167,6,219,219,1
CA,45.5418,-73.4382,4,109,109,15
CA,45.5333,-73.5167,6,471,322,25
CA,45.5183,-73.5023,4,405,405,1
CA,45.5679,-73.4761,2,78,78,18
CA,45.5501,-75.291,3,458,147,9
CA,43.8582,-79.3985,1,286,286,14
CA,46.5068,-72.7436,3,66,66,22
CA,45.8232,-73.4294,2,78,78,18
CA,45.2404,-73.5659,8,443,627,9
CA,46.0333,-74.2,3,283,282,11
CA,45.4001,-74.0325,23,285,285,11
CA,45.4001,-74.0325,2,250,250,
CA,45.4001,-74.0325,1,302,593,8
CA,45.4001,-74.0325,1,487,522,2
CA,45.4001,-74.0325,4,310,134,20
CA,54.1501,-115.6855,2,458,147,9
CA,44.702,-63.533,11,283,282,11
CA,44.6752,-63.5077,1,139,134,20
CA,45.4168,-73.4992,13,98,404,19
CA,45.2822,-71.9715,2,66,66,22
CA,48.4601,-89.2035,1,425,109,15
CA,45.2168,-72.5158,1,443,627,9
CA,46.2291,-73.5359,1,322,322,25
CA,46.2291,-73.5359,2,74,74,3
CA,45.7424,-73.6509,1,87,87,16
CA,45.7045,-73.9472,5,321,322,25
CA,45.7045,-73.9472,1,283,282,11
CA,45.6345,-74.1005,1,471,322,25
CA,42.0549,-82.6062,1,301,593,8
CA,45.4825,-73.5933,1,283,282,11
CA,43.7059,-79.7626,2,443,627,9
CA,43.7592,-79.7605,2,449,391,29
CA,46.3668,-72.6168,3,37,37,9
CA,46.4098,-72.4908,1,282,282,11
CA,46.3458,-72.5716,1,284,284,11
CA,46.8333,-71.1667,5,282,282,11
CA,45.4674,-73.4832,7,449,391,29
CA,45.4455,-73.4841,3,93,93,20
CA,45.5,-73.4833,9,186,272,13
CA,45.5,-73.4833,5,134,134,20
CA,45.5,-73.4833,1,466,134,20
CA,46.0365,-73.0665,1,305,134,20
CA,47.132,-70.3647,1,294,593,8
CA,45.4414,-73.7749,3,395,522,2
CA,45.4414,-73.7749,1,392,392,27
CA,52.1415,-122.1445,1,224,224,1
CA,45.591,-73.4361,2,302,593,8
CA,45.591,-73.4361,2,303,598,8
CA,45.399,-75.6871,2,428,109,15
CA,45.3281,-75.6719,1,100,100,12
CA,45.4519,-75.6036,1,89,89,16
CA,45.4284,-75.5875,1,178,270,17
CA,45.3867,-75.7405,1,389,257,2
CA,49.9413,-97.0571,1,178,270,17
CA,49.9413,-97.0571,1,250,250,
CA,43.3878,-80.4296,2,282,282,11
CA,45.3691,-73.7216,7,186,272,13
CA,45.3691,-73.7216,1,466,134,20
CA,46.034,-73.441,5,461,257,2
CA,46.034,-73.441,1,395,522,2
CA,48.5669,-78.1162,1,281,281,11
CA,47.8184,-69.1505,21,178,270,17
CA,47.8184,-69.1505,15,425,109,15
CA,47.8184,-69.1505,3,297,593,8
CA,51,-118.1833,1,78,78,18
CA,42.9582,-81.238,2,449,391,29
CA,45.4906,-73.3991,8,253,253,24
CA,45.481,-73.497,1,89,89,16
CA,43.4389,-80.2649,2,324,474,25
CA,43.4389,-80.2649,3,320,322,25
CA,43.3849,-80.2833,2,281,281,11
CA,45.7395,-73.4588,4,178,270,17
CA,45.7774,-73.4252,1,309,309,20
CA,47.3999,-61.7996,1,449,391,29
CA,42.3037,-82.9459,3,286,286,14
CA,45.0837,-73.372,3,66,66,22
CA,47.55,-52.6667,1,280,257,2
CA,45.3215,-72.4119,1,389,257,2
CA,45.2861,-75.8562,1,291,351,15
CA,45.3704,-75.9198,1,81,81,16
CA,45.2832,-73.2792,1,283,282,11
CA,45.5834,-70.8823,2,282,282,11
CA,45.4643,-73.5698,17,70,70,25
CA,45.4594,-73.5501,2,160,160,21
CA,45.3932,-75.8288,7,458,147,9
CA,45.4716,-75.7616,8,287,262,14
CA,45.4776,-75.7059,5,389,257,2
CA,45.448,-75.7434,2,253,253,24
CA,45.5435,-75.4274,1,51,49,9
CA,45.3932,-75.8288,1,389,257,2
CA,45.3932,-75.8288,1,323,323,25
CA,49.2272,-122.9574,1,285,285,11
CA,45.3126,-73.2351,4,224,224,1
CA,45.3126,-73.2351,3,12,257,2
CA,45.3126,-73.2351,1,104,428,12
CA,43.8156,-79.4534,2,132,132,20
CA,43.8156,-79.4534,2,306,134,20
CA,45.6834,-73.4325,12,322,322,25
CA,45.6834,-73.4325,1,317,273,9
CA,45.6834,-73.4325,1,49,49,9
CA,45.5181,-73.4576,13,93,93,20
CA,45.5333,-73.5167,25,66,66,22
CA,45.5418,-73.4382,1,163,163,25
CA,45.517,-73.6831,2,12,257,2
CA,45.5167,-73.6667,1,224,224,1
CA,53.5428,-113.4974,1,12,257,2
CA,53.55,-113.5,2,283,282,11
CA,53.5931,-113.4077,1,87,87,16
CA,45.578,-73.8004,14,66,66,22
CA,45.5501,-73.6992,6,219,219,1
CA,45.6213,-73.7398,1,70,70,25
CA,45.5573,-73.7725,14,284,284,11
CA,45.5573,-73.7725,6,29,29,9
CA,45.6409,-73.7542,3,96,96,18
CA,45.6409,-73.7542,1,309,309,20
CA,45.6739,-73.5924,1,280,257,2
CA,45.7788,-73.9829,5,428,109,15
CA,45.3168,-73.8659,3,29,29,9
CA,48.4167,-67.3333,2,458,147,9
CA,45.5334,-73.9992,1,287,262,14
CA,45.689,-73.8671,4,134,134,20
CA,45.6602,-73.8157,1,311,560,4
CA,42.9001,-78.9329,12,389,257,2
CA,45.8232,-73.4294,28,29,29,9
CA,45.4001,-74.0325,7,332,279,9
CA,43.8669,-79.4414,1,37,37,9
CA,45.4334,-73.1659,2,288,288,14
CA,45.5069,-73.8407,1,74,74,3
CA,52.4667,-107.4,1,443,627,9
CA,45.5,-73.4833,18,280,257,2
CA,46.0206,-73.1439,7,443,627,9
CA,46.0365,-73.0665,1,324,474,25
CA,45.2168,-72.5158,2,318,318,10
CA,45.77,-73.6049,1,290,290,18
CA,45.6345,-74.1005,9,66,66,22
CA,45.7045,-73.9472,3,461,257,2
CA,45.6345,-74.1005,1,37,37,9
CA,45.6345,-74.1005,3,320,322,25
CA,43.6249,-79.7876,2,76,76,3
CA,43.6665,-79.8054,2,322,322,25
CA,46.6958,-71.0691,1,37,37,9
CA,46.3877,-72.5357,11,286,286,14
CA,46.316,-72.6833,9,284,284,11
CA,46.3668,-72.6168,1,395,522,2
CA,46.3668,-72.6168,1,93,93,20
CA,46.3695,-72.6789,1,425,109,15
CA,46.8333,-71.1667,1,281,281,11
CA,46.3267,-73.6392,3,224,224,1
CA,46.3267,-73.6392,1,305,134,20
CA,45.4414,-73.4561,1,305,134,20
CA,45.4414,-73.4561,8,224,224,1
CA,45.4455,-73.4841,4,12,257,2
CA,48.8334,-64.4819,2,285,285,11
CA,47.132,-70.3647,8,66,66,22
CA,48.8002,-79.1996,1,66,66,22
CA,45.6694,-73.7752,13,253,253,24
CA,51.1834,-114.4687,5,283,282,11
CA,45.2691,-75.7518,4,443,627,9
CA,45.3211,-75.7391,1,283,282,11
CA,45.4167,-75.7,5,281,281,11
CA,45.4519,-75.6036,1,76,76,3
CA,45.4023,-75.7329,1,428,109,15
CA,49.867,-97.1356,4,287,262,14
CA,45.3691,-73.7216,2,280,257,2
CA,44.0433,-79.4912,1,332,279,9
CA,48.5669,-78.1162,1,66,66,22
CA,44.3572,-79.6929,1,459,279,9
CA,47.8184,-69.1505,24,70,70,25
CA,45.1723,-72.0433,2,458,147,9
CA,51,-118.1833,1,318,318,10
CA,50.6998,-119.2691,1,283,282,11
CA,46.0529,-71.9477,1,308,132,20
CA,43.0123,-81.2307,3,443,627,9
CA,42.9582,-81.238,2,490,489,9
CA,45.481,-73.497,6,282,282,11
CA,45.7395,-73.4588,2,70,70,25
CA,45.6501,-75.666,1,286,286,14
CA,45.5668,-71.9991,1,395,522,2
CA,46.7167,-71.2667,1,76,76,3
CA,46.8033,-71.1779,1,312,312,20
CA,46.8033,-71.1779,4,156,268,22
CA,46.8033,-71.1779,3,12,257,2
CA,46.8033,-71.1779,1,224,224,1
CA,45.5834,-70.8823,3,281,281,11
CA,45.317,-75.9367,1,458,147,9
CA,46.9333,-70.7333,1,284,284,11
CA,45.2001,-72.7491,1,461,257,2
CA,45.448,-75.7434,1,301,593,8
CA,45.4776,-75.7059,2,321,322,25
CA,45.4776,-75.7059,1,76,76,3
CA,45.4279,-75.7711,2,12,257,2
CA,45.448,-75.7434,2,290,290,18
CA,45.3932,-75.8288,1,321,322,25
CA,45.4716,-75.7616,1,163,163,25
CA,45.3126,-73.2351,1,163,163,25
CA,45.3126,-73.2351,1,324,474,25
CA,53.4609,-113.4519,1,89,89,16
CA,53.5428,-113.4974,1,66,66,22
CA,45.5334,-73.8159,5,284,284,11
CA,45.6168,-73.7825,1,459,279,9
CA,45.6168,-73.7825,1,333,279,9
CA,45.5984,-73.7159,34,458,147,9
CA,45.6409,-73.7542,11,443,627,9
CA,45.5334,-73.8159,4,29,29,9
CA,45.6739,-73.5924,1,292,292,30
CA,45.5284,-73.8509,1,311,560,4
CA,45.5526,-73.8507,2,291,351,15
CA,45.5573,-73.7725,2,322,322,25
CA,45.5573,-73.7725,1,127,127,8
CA,45.5573,-73.7725,1,87,87,16
CA,45.5333,-73.5167,16,93,93,20
CA,45.5183,-73.5023,11,291,351,15
CA,45.5181,-73.4576,3,160,160,21
CA,45.5183,-73.5023,14,319,319,10
CA,45.5181,-73.4576,2,308,132,20
CA,45.5333,-73.5167,5,175,404,19
CA,45.5181,-73.4576,3,171,171,25
CA,45.5362,-73.4721,7,74,74,3
CA,45.5418,-73.4382,4,70,70,25
CA,45.5418,-73.4382,1,166,166,21
CA,45.5333,-73.5167,1,488,522,2
CA,45.5167,-73.6667,12,66,66,22
CA,45.4501,-73.8659,3,29,29,9
CA,50.3167,-122.8167,1,253,253,24
CA,45.6834,-73.4325,5,45,45,9
CA,48.4496,-123.4193,2,284,284,11
CA,46.0501,-74.2825,1,306,134,20
CA,46.0501,-74.2825,1,389,257,2
CA,44.2569,-76.4717,1,290,290,18
CA,45.4501,-73.8659,6,12,257,2
CA,45.4501,-73.8659,3,224,224,1
CA,45.4501,-73.8659,2,74,74,3
CA,45.6834,-73.4325,2,306,134,20
CA,46.4684,-71.5285,4,66,66,22
CA,53.4567,-113.5801,20,287,262,14
CA,53.4609,-113.4519,1,81,81,16
CA,53.55,-113.5,2,282,282,11
CA,45.5501,-73.6992,9,81,81,16
CA,45.6213,-73.7398,2,306,134,20
CA,45.578,-73.8004,6,224,224,1
CA,45.5334,-73.8159,3,156,268,22
CA,45.5526,-73.8507,2,45,45,9
CA,45.5334,-73.8159,2,12,257,2
CA,45.5573,-73.7725,2,253,253,24
CA,45.5984,-73.7159,8,449,391,29
CA,45.5771,-73.6873,2,66,66,22
CA,45.578,-73.8004,1,333,279,9
CA,45.5573,-73.7725,4,316,273,9
CA,45.5573,-73.7725,1,449,391,29
CA,45.5334,-73.8159,1,74,74,3
CA,45.6225,-73.6949,1,459,279,9
CA,45.5334,-73.8159,1,312,312,20
CA,45.6409,-73.7542,1,317,273,9
CA,45.7788,-73.9829,2,29,29,9
CA,45.0168,-72.0991,7,37,37,9
CA,45.0168,-72.0991,1,66,66,22
CA,45.45,-75.25,31,461,257,2
CA,45.45,-75.25,2,392,392,27
CA,48.4167,-71.25,1,78,78,18
CA,51.2333,-58.65,4,283,282,11
CA,51.2333,-58.65,3,321,322,25
CA,45.7888,-73.7442,15,284,284,11
CA,45.7275,-73.7062,9,443,627,9
CA,45.7888,-73.7442,7,29,29,9
